question_id,stem,solution,answer,skill_id,skill_name,difficulty,qtype,source,version,is_active,parse_category
auto_5_6,有一個直角三角形，它的短腿長 4 厘米，底邊長 3 厘米。問下列哪一個是正確的幾何判斷？  A. 直角三角形 B. 值班三角形 C. 是等腰三角形 D. 只有一個內角大於 90 度,"### 解題步驟：

1. **理解題目**：
   題目是要判斷一個直角三角形的性質。給出的是短腿長 4 厘米和底邊長 3 厘米。

2. **確認三角形的類型**：
   我們知道三角形有幾種類型：
   - 直角三角形：一個內角是 90°。
   - 鈍角三角形：一個內角大於 90°。
   - 鋭角三角形：所有內角都小於 90°。
   - 等腰三角形：至少有兩邊相等。

3. **使用三角形的性質**：
   學生已經知道直角三角形的定義。所以確認給出的長度是否合理。

4. **檢查邊長是否符合直角三角形的定義**：
   在一個直角三角形中，短腿和底邊對應於兩個直角邊。我們需要確認這是一個直角三角形：
   - 假設短腿是 \( a = 4 \) 厘米，底邊是 \( b = 3 \) 厘米，假設斜邊是 \( c \)。
   - 通過畢氏定理來計算斜邊的長度：
     \[ c^2 = a^2 + b^2 \]
     \[ c^2 = 4^2 + 3^2 \]
     \[ c^2 = 16 + 9 \]
     \[ c^2 = 25 \]
     \[ c = \sqrt{25} = 5 \]

   因此，這個三角形的邊長是 3、4、5，符合直角三角形的比例。

5. **檢查選項**：
   - **A. 直角三角形**：根據以上計算，這確實是一個直角三角形。
   - **B. 值班三角形**：這是不正確的。三角形的內角和必須為 180°，分配多於 90° 的內角是不可能的。
   - **C. 是等腰三角形**：這不正確，因為三角形的三邊長不相等。
   - **D. 只有一個內角大於 90 度**：這也是不正確的，因為這是一個直角三角形，所以只有一個內角等於 90 度，其他兩個角都是小於 90 度的。

### 結論：
因此，正確的答案是 **A. 直角三角形**。",,SK_GEOM,Geometry,3,draft,answers.db,1,1,text
fb6a845d392059ea71fe3c1ce5f64e44,台北的捷運每天行駛 480 次，每次停靠站都會花費 1 分鐘。如果一個乘客在捷運中停留了 30 分鐘，請問他該乘坐的捷運班次有多少?,"我們來解決這個問題：

**題目**：台北的捷運每天行駛 480 次，每次停靠站都會花費 1 分鐘。如果一個乘客在捷運中停留了 30 分鐘，請問他該乘坐的捷運班次有多少?

**步驟 1**：計算每班次的時間。

首先，知道捷運每天行駛 480 次，這意味著每天的行駛次數是 480 次。

**步驟 2**：計算乘客在捷運中停留的時間。

乘客在捷運中停留了 30 分鐘。

**步驟 3**：計算停靠的時間。

每次停靠站都會花費 1 分鐘。假設乘客的旅程是從一個班次開始，停留的班次直到他下車。

- 乘客的停留時間 = 體驗到的班次數 × 每班次停靠時間
- 假設乘客從某一班次開始乘坐到下車的班次，這中間的停靠次數可以用以下公式來推導。

**步驟 4**：考慮停靠次數及其對總時間的影響。

乘客的總停留時間可以這樣表達：

\[
\text{停留時間} = \text{實際行駛時間} + \text{停靠次數} \times 1 \text{分鐘}
\]

由於乘客的總停留時間是 30 分鐘，我們可以設停靠的班次數為 \( n \)。

- 乘客在隨著每班次的行程，可以這樣表示：
\[
30 = (n - 1) \text{分鐘} + n \text{分鐘}
\]
- 因為每班次都會到達下個停靠點再計一個等號，故實際會是 \( n + (n - 1) \)，另一個形狀的表達是 30 分鐘。

這表達式的意義是乘客在乘坐班次中的停車時間和運行時間需要縮放至相同維度中。

**步驟 5**：解出 n。

實際上，每班次分配 1 分鐘，乘客在下班次的下車時間可以表示為:
\[
30 = n + 1 - 1 = n
\]

所以 n = 30 / (1 + 1)
\[
= 15 \text{次}
\]

**結論**：

因此，乘客應該乘坐的捷運班次數為 15 班次。",,SK_MISC,Misc,3,draft,answers.db,1,1,json_answer
auto_5_7,台北的捷運每天行駛 480 次，每次停靠站都會花費 1 分鐘。如果一個乘客在捷運中停留了 30 分鐘，請問他該乘坐的捷運班次有多少?,"我們來解決這個問題：

**題目**：台北的捷運每天行駛 480 次，每次停靠站都會花費 1 分鐘。如果一個乘客在捷運中停留了 30 分鐘，請問他該乘坐的捷運班次有多少?

**步驟 1**：計算每班次的時間。

首先，知道捷運每天行駛 480 次，這意味著每天的行駛次數是 480 次。

**步驟 2**：計算乘客在捷運中停留的時間。

乘客在捷運中停留了 30 分鐘。

**步驟 3**：計算停靠的時間。

每次停靠站都會花費 1 分鐘。假設乘客的旅程是從一個班次開始，停留的班次直到他下車。

- 乘客的停留時間 = 體驗到的班次數 × 每班次停靠時間
- 假設乘客從某一班次開始乘坐到下車的班次，這中間的停靠次數可以用以下公式來推導。

**步驟 4**：考慮停靠次數及其對總時間的影響。

乘客的總停留時間可以這樣表達：

\[
\text{停留時間} = \text{實際行駛時間} + \text{停靠次數} \times 1 \text{分鐘}
\]

由於乘客的總停留時間是 30 分鐘，我們可以設停靠的班次數為 \( n \)。

- 乘客在隨著每班次的行程，可以這樣表示：
\[
30 = (n - 1) \text{分鐘} + n \text{分鐘}
\]
- 因為每班次都會到達下個停靠點再計一個等號，故實際會是 \( n + (n - 1) \)，另一個形狀的表達是 30 分鐘。

這表達式的意義是乘客在乘坐班次中的停車時間和運行時間需要縮放至相同維度中。

**步驟 5**：解出 n。

實際上，每班次分配 1 分鐘，乘客在下班次的下車時間可以表示為:
\[
30 = n + 1 - 1 = n
\]

所以 n = 30 / (1 + 1)
\[
= 15 \text{次}
\]

**結論**：

因此，乘客應該乘坐的捷運班次數為 15 班次。",,SK_MISC,Misc,3,draft,answers.db,1,1,text
fbe3214f615ebe8973d8dbf56a64847d,小明有一份工作，他每天晚上 3 小時看書，他還有三分之二的時間玩遊戲。若每天的時間為 24 個小時，則小明一天有多少個小時可以玩遊戲呢？,"### 題目解答

**題目：小明有一份工作，他每天晚上 3 小時看書，他還有三分之二的時間玩遊戲。若每天的時間為 24 個小時，則小明一天有多少個小時可以玩遊戲呢？**

#### 解題步驟：

1. **計算小明每天的總時間：**
   \[
   \text{每天的時間} = 24 \text{ 小時}
   \]

2. **計算小明已經用來看書的時間：**
   \[
   \text{看書的時間} = 3 \text{ 小時}
   \]

3. **計算小明剩下的時間：**
   \[
   \text{剩下的時間} = 24 \text{ 小時} - 3 \text{ 小時} = 21 \text{ 小時}
   \]

4. **小明玩遊戲的時間是剩餘時間的三分之二。計算三分之二的時間：**
   \[
   \text{玩遊戲的時間} = \frac{2}{3} \times 21 \text{ 小時} = \frac{2 \times 21}{3} = \frac{42}{3} = 14 \text{ 小時}
   \]

5. **因此，小明一天可以玩遊戲的時間為：**
   \[
   \text{小明一天可以玩遊戲的時間} = 14 \text{ 小時}
   \]

### 完整解答：
小明一天有 **14 小時** 可以玩遊戲。

---

### 相關資料的解答

**一本書 120 頁，小明每天看 15 頁，需要幾天？**
- 解答：
  \[
  120 \div 15 = 8 \text{ 天}
  \]

**正六邊形可劃分成幾個等邊三角形？**
- 解答：
  \[
  6 \text{ 個}
  \]

**一個正方形的邊長 10 cm，周長是多少？**
- 解答：
  \[
  10 \times 4 = 40 \text{ cm}
  \]

**一箱有 12 罐飲料，5 箱共有幾罐？**
- 解答：
  \[
  12 \times 5 = 60 \text{ 罐}
  \]

**每人分得 3 顆糖，15 顆糖可分給幾人？**
- 解答：
  \[
  15 \div 3 = 5 \text{ 人}
  \]

### 後續問題解答

你可以題目中所提及的其他問題進行相同的步驟計算，並給予清晰的解答與過程。如果需要任何其他問題的具體步驟解釋或者計算，請隨時告訴我！",,SK_MISC,Misc,3,draft,answers.db,1,1,json_answer
auto_5_8,小明有一份工作，他每天晚上 3 小時看書，他還有三分之二的時間玩遊戲。若每天的時間為 24 個小時，則小明一天有多少個小時可以玩遊戲呢？,"### 題目解答

**題目：小明有一份工作，他每天晚上 3 小時看書，他還有三分之二的時間玩遊戲。若每天的時間為 24 個小時，則小明一天有多少個小時可以玩遊戲呢？**

#### 解題步驟：

1. **計算小明每天的總時間：**
   \[
   \text{每天的時間} = 24 \text{ 小時}
   \]

2. **計算小明已經用來看書的時間：**
   \[
   \text{看書的時間} = 3 \text{ 小時}
   \]

3. **計算小明剩下的時間：**
   \[
   \text{剩下的時間} = 24 \text{ 小時} - 3 \text{ 小時} = 21 \text{ 小時}
   \]

4. **小明玩遊戲的時間是剩餘時間的三分之二。計算三分之二的時間：**
   \[
   \text{玩遊戲的時間} = \frac{2}{3} \times 21 \text{ 小時} = \frac{2 \times 21}{3} = \frac{42}{3} = 14 \text{ 小時}
   \]

5. **因此，小明一天可以玩遊戲的時間為：**
   \[
   \text{小明一天可以玩遊戲的時間} = 14 \text{ 小時}
   \]

### 完整解答：
小明一天有 **14 小時** 可以玩遊戲。

---

### 相關資料的解答

**一本書 120 頁，小明每天看 15 頁，需要幾天？**
- 解答：
  \[
  120 \div 15 = 8 \text{ 天}
  \]

**正六邊形可劃分成幾個等邊三角形？**
- 解答：
  \[
  6 \text{ 個}
  \]

**一個正方形的邊長 10 cm，周長是多少？**
- 解答：
  \[
  10 \times 4 = 40 \text{ cm}
  \]

**一箱有 12 罐飲料，5 箱共有幾罐？**
- 解答：
  \[
  12 \times 5 = 60 \text{ 罐}
  \]

**每人分得 3 顆糖，15 顆糖可分給幾人？**
- 解答：
  \[
  15 \div 3 = 5 \text{ 人}
  \]

### 後續問題解答

你可以題目中所提及的其他問題進行相同的步驟計算，並給予清晰的解答與過程。如果需要任何其他問題的具體步驟解釋或者計算，請隨時告訴我！",,SK_MISC,Misc,3,draft,answers.db,1,1,text
01e23d0e32bd5ac55812b89d5e5d43c1,**題目**  某個農場生產了一噸的草莓，其中有 0.8 噸被送往加工廠。還剩下多少草莓可供販售？  （注意：這是一題簡單的實際應用問題，旨在測試學生的小數除法能力）,"### 解題步驟：

題目：某個農場生產了一噸草莓，其中有0.8噸被送往加工廠。還剩下多少草莓可供販售？

#### 第一步：理解題目
題目中提到：
- 農場總共生產了一噸草莓 (1 噸)。
- 其中有 0.8 噸草莓被送往加工廠。

我們現在要計算的是農場剩下多少草莓可以供販售。

#### 第二步：設定數學算式
要計算剩下的草莓，我們需要用總量減去已經送往加工廠的數量：
- 總量 = 1 噸草莓
- 已送往加工廠的草莓 = 0.8 噸草莓

因此，剩下的草莓量可以表示為：
\[ \text{剩下的草莓} = \text{總量} - \text{已送往加工廠的草莓} \]

#### 第三步：計算
把已知的數值代入公式：
\[ \text{剩下的草莓} = 1 - 0.8 \]

進行計算：
\[ 1 - 0.8 = 0.2 \]

#### 第四步：結果
因此，剩下的草莓量為 0.2 噸。

### 答案
**剩下的草莓可供販售的量是 0.2 噸。**

這題透過小數的減法幫助學生熟悉數學計算，同時也讓他們理解在實際應用中如何處理數據。",,SK_MISC,Misc,3,draft,answers.db,1,1,json_answer
auto_5_9,**題目**  某個農場生產了一噸的草莓，其中有 0.8 噸被送往加工廠。還剩下多少草莓可供販售？  （注意：這是一題簡單的實際應用問題，旨在測試學生的小數除法能力）,"### 解題步驟：

題目：某個農場生產了一噸草莓，其中有0.8噸被送往加工廠。還剩下多少草莓可供販售？

#### 第一步：理解題目
題目中提到：
- 農場總共生產了一噸草莓 (1 噸)。
- 其中有 0.8 噸草莓被送往加工廠。

我們現在要計算的是農場剩下多少草莓可以供販售。

#### 第二步：設定數學算式
要計算剩下的草莓，我們需要用總量減去已經送往加工廠的數量：
- 總量 = 1 噸草莓
- 已送往加工廠的草莓 = 0.8 噸草莓

因此，剩下的草莓量可以表示為：
\[ \text{剩下的草莓} = \text{總量} - \text{已送往加工廠的草莓} \]

#### 第三步：計算
把已知的數值代入公式：
\[ \text{剩下的草莓} = 1 - 0.8 \]

進行計算：
\[ 1 - 0.8 = 0.2 \]

#### 第四步：結果
因此，剩下的草莓量為 0.2 噸。

### 答案
**剩下的草莓可供販售的量是 0.2 噸。**

這題透過小數的減法幫助學生熟悉數學計算，同時也讓他們理解在實際應用中如何處理數據。",,SK_MISC,Misc,3,draft,answers.db,1,1,text
d1317abbda647135be4d11c92be6b840,在一個商店中，售賣的書籍有85%是中文書籍，而剩下的15%是英文書籍。如果該商店今天一共賣出了200本書籍，請問中文書籍和英文書籍各賣了多少本？,"好的，讓我們逐步解答這個題目。

**題目**：在一個商店中，售賣的書籍有85%是中文書籍，而剩下的15%是英文書籍。如果該商店今天一共賣出了200本書籍，請問中文書籍和英文書籍各賣了多少本？

**解答步驟**：

1. **找出中文書籍的比例**：
   中文書籍佔總售出的書籍的85%。

2. **找出英文書籍的比例**：
   英文書籍佔總售出的書籍的15%。

3. **計算售出的中文書籍數量**：
   我們用總書籍數量200本乘以中文書籍的比例：
   \[
   \text{中文書籍數量} = 200 \times 0.85
   \]

   計算：
   \[
   200 \times 0.85 = 170
   \]
   所以，中文書籍賣出了170本。

4. **計算售出的英文書籍數量**：
   我們也用總書籍數量200本乘以英文書籍的比例：
   \[
   \text{英文書籍數量} = 200 \times 0.15
   \]

   計算：
   \[
   200 \times 0.15 = 30
   \]
   所以，英文書籍賣出了30本。

5. **總結**：
   今天這個商店中，中文書籍賣出了170本，英文書籍賣出了30本。

因此，答案是：
- 中文書籍：170本
- 英文書籍：30本",,SK_MISC,Misc,3,draft,answers.db,1,1,json_answer
auto_5_10,在一個商店中，售賣的書籍有85%是中文書籍，而剩下的15%是英文書籍。如果該商店今天一共賣出了200本書籍，請問中文書籍和英文書籍各賣了多少本？,"好的，讓我們逐步解答這個題目。

**題目**：在一個商店中，售賣的書籍有85%是中文書籍，而剩下的15%是英文書籍。如果該商店今天一共賣出了200本書籍，請問中文書籍和英文書籍各賣了多少本？

**解答步驟**：

1. **找出中文書籍的比例**：
   中文書籍佔總售出的書籍的85%。

2. **找出英文書籍的比例**：
   英文書籍佔總售出的書籍的15%。

3. **計算售出的中文書籍數量**：
   我們用總書籍數量200本乘以中文書籍的比例：
   \[
   \text{中文書籍數量} = 200 \times 0.85
   \]

   計算：
   \[
   200 \times 0.85 = 170
   \]
   所以，中文書籍賣出了170本。

4. **計算售出的英文書籍數量**：
   我們也用總書籍數量200本乘以英文書籍的比例：
   \[
   \text{英文書籍數量} = 200 \times 0.15
   \]

   計算：
   \[
   200 \times 0.15 = 30
   \]
   所以，英文書籍賣出了30本。

5. **總結**：
   今天這個商店中，中文書籍賣出了170本，英文書籍賣出了30本。

因此，答案是：
- 中文書籍：170本
- 英文書籍：30本",,SK_MISC,Misc,3,draft,answers.db,1,1,text
57de7f17aa90d21fa564bcbecdaee64f,小明有 18.9 公升的水瓶，他想分給 3 個同學，每個同學喝多少公升的水？,"好的，現在我們來解答題目：小明有 18.9 公升的水瓶，他想分給 3 個同學，每個同學喝多少公升的水？

### 解題步驟：

1. **確定總水量**：小明的水瓶總共有 18.9 公升的水。

2. **確定同學數量**：小明想分給 3 個同學。

3. **計算每個同學的水量**：
   我們需要把 18.9 公升的水平均分給 3 個同學，因此我們可以用除法來計算每個同學的水量：
   \[
   每個同學的水量 = \frac{總水量}{同學數量}
   \]

4. **帶入數字計算**：
   \[
   每個同學的水量 = \frac{18.9}{3}
   \]

5. **進行計算**：
   我們可以把 18.9 除以 3：
   \[
   18.9 ÷ 3 = 6.3
   \]

6. **得出結論**：
   每個同學可以喝 6.3 公升的水。

### 最終答案：
每個同學可以喝 **6.3 公升的水**。",,SK_MISC,Misc,3,draft,answers.db,1,1,json_answer
auto_5_11,小明有 18.9 公升的水瓶，他想分給 3 個同學，每個同學喝多少公升的水？,"好的，現在我們來解答題目：小明有 18.9 公升的水瓶，他想分給 3 個同學，每個同學喝多少公升的水？

### 解題步驟：

1. **確定總水量**：小明的水瓶總共有 18.9 公升的水。

2. **確定同學數量**：小明想分給 3 個同學。

3. **計算每個同學的水量**：
   我們需要把 18.9 公升的水平均分給 3 個同學，因此我們可以用除法來計算每個同學的水量：
   \[
   每個同學的水量 = \frac{總水量}{同學數量}
   \]

4. **帶入數字計算**：
   \[
   每個同學的水量 = \frac{18.9}{3}
   \]

5. **進行計算**：
   我們可以把 18.9 除以 3：
   \[
   18.9 ÷ 3 = 6.3
   \]

6. **得出結論**：
   每個同學可以喝 6.3 公升的水。

### 最終答案：
每個同學可以喝 **6.3 公升的水**。",,SK_MISC,Misc,3,draft,answers.db,1,1,text
e11fd46a9702b110519966b1a53ce6b8,"一個水果攤販的生意好到讓同事很嫉妒，他的一般月銷售金額為新台幣 50,000。然而，今年他在七月的總銷售額是過去所有月份總和的 25%。以下問題讓我們試圖計算七月的總銷售額：","根據您提供的題目，我們將逐步解答水果攤販的七月總銷售額問題。

### 題目：水果攤販的七月總銷售額

1. **已知數據**：
   - 一般月銷售金額：新台幣 50,000 元
   - 七月總銷售額占過去所有月份銷售總和的 25%

2. **計算過去的總銷售額**：
   - 假設過去的月份為 1 到 6 月，所以過去幾個月的總金額= 6 * 50,000 元。
   - 計算如下：
   \[
   \text{過去所有月份的總銷售額} = 6 \times 50,000 = 300,000 \text{元}
   \]

3. **計算七月的總銷售額**：
   - 七月的總銷售額是過去所有月份總和的 25%。
   - 計算如下：
   \[
   \text{七月總銷售額} = 300,000 \times 0.25 = 75,000 \text{元}
   \]

### 答案：
七月的總銷售額為 **75,000 元**。

### 說明：
透過上述的步驟計算，我們首先計算過去六個月的總銷售金額，再依據七月的銷售額占過去銷售總額的 25% 來得到最終答案。這樣不僅得到了問題的答案，也幫助學生理解如何利用百分比概念進行計算。",,SK_MISC,Misc,3,draft,answers.db,1,1,json_answer
auto_5_12,"一個水果攤販的生意好到讓同事很嫉妒，他的一般月銷售金額為新台幣 50,000。然而，今年他在七月的總銷售額是過去所有月份總和的 25%。以下問題讓我們試圖計算七月的總銷售額：","根據您提供的題目，我們將逐步解答水果攤販的七月總銷售額問題。

### 題目：水果攤販的七月總銷售額

1. **已知數據**：
   - 一般月銷售金額：新台幣 50,000 元
   - 七月總銷售額占過去所有月份銷售總和的 25%

2. **計算過去的總銷售額**：
   - 假設過去的月份為 1 到 6 月，所以過去幾個月的總金額= 6 * 50,000 元。
   - 計算如下：
   \[
   \text{過去所有月份的總銷售額} = 6 \times 50,000 = 300,000 \text{元}
   \]

3. **計算七月的總銷售額**：
   - 七月的總銷售額是過去所有月份總和的 25%。
   - 計算如下：
   \[
   \text{七月總銷售額} = 300,000 \times 0.25 = 75,000 \text{元}
   \]

### 答案：
七月的總銷售額為 **75,000 元**。

### 說明：
透過上述的步驟計算，我們首先計算過去六個月的總銷售金額，再依據七月的銷售額占過去銷售總額的 25% 來得到最終答案。這樣不僅得到了問題的答案，也幫助學生理解如何利用百分比概念進行計算。",,SK_MISC,Misc,3,draft,answers.db,1,1,text
67d0518f3355ce703cc57bbc7b3624c5,王明走路去圖書館，一般情況下，他走 3 公里每小時；但今天他趕時間，要早點到圖書館，所以加快速度，達成 4.5 公里每小時。假設從家裡出發到圖書館的距離是 2.1 公里。如果他以前需要 45 分鐘就能到達，那麼他改進之後會多久到達？  （請注意：題目以小數計算，例如 4.5 公里每小時）,"好的，讓我們來逐步解答這個題目。

**題目分析：**
王明的家距離圖書館是 2.1 公里，以以前的速度他需要 45 分鐘到達。現在他加快速度，達到 4.5 公里每小時，我們需要計算他現在需要多少時間才能到達圖書館。

**步驟一：先計算出他現在的速度。**
王明現在的速度為 4.5 公里每小時。

**步驟二：由速度和距離計算所需時間。**
我們可以使用公式：時間 = 距離 ÷ 速度。

在這裡，距離是 2.1 公里，速度是 4.5 公里每小時。

**步驟三：代入數值計算時間。**
\[
時間 = \frac{距離}{速度} = \frac{2.1 \text{ 公里}}{4.5 \text{ 公里/小時}}
\]

**步驟四：計算分數。**
我們可以先進行簡化：
\[
\frac{2.1}{4.5} = \frac{21}{45}
\]

接下來，進行分數的簡化。21 和 45 的最大公因數是 3，所以：
\[
\frac{21 \div 3}{45 \div 3} = \frac{7}{15}
\]

下一步，我們把這個時間轉換成小時：
\[
\frac{7}{15} \text{ 小時}
\]

**步驟五：轉換成分鐘。**
因為 1 小時等於 60 分鐘，所以我們需要將 \(\frac{7}{15}\) 小時轉換為分鐘：
\[
\frac{7}{15} \text{ 小時} \times 60 \text{ 分鐘/小時} = \frac{7 \times 60}{15} = \frac{420}{15} = 28 \text{ 分鐘}
\]

**結論：**
王明現在以 4.5 公里每小時的速度走路，從家裡到圖書館的時間是 **28 分鐘**。",,SK_RATE,Rate/Speed,4,draft,answers.db,1,1,json_answer
